tag,patterns,responses
fact-19,"Saya ingin mencari bantuan untuk masalah kesehatan mental saya, tetapi saya ingin tahu apakah ada opsi lain di luar sana.","['Ke mana Anda pergi untuk mendapatkan bantuan akan tergantung pada sifat masalah dan/atau gejala, dan apa yang paling cocok untuk Anda. Seringkali, tempat terbaik untuk memulai adalah dengan berbicara dengan seseorang yang Anda percayai tentang kekhawatiran Anda, seperti anggota keluarga, teman, rohaniwan, penyedia layanan kesehatan, atau profesional lainnya. Memiliki dukungan sosial ini penting dalam penyembuhan dari penyakit mental, dan Anda akan dapat meminta mereka untuk referensi atau rekomendasi untuk praktisi kesehatan mental yang terpercaya. Cari sumber daya kesehatan mental di daerah Anda. Kedua, ada orang dan tempat di seluruh negeri yang menyediakan layanan untuk berbicara, mendengarkan, dan membantu Anda dalam perjalanan menuju pemulihan. Ketiga, banyak orang menemukan dukungan sebaya menjadi alat yang membantu dalam pemulihan mereka. Ada berbagai organisasi yang menawarkan kelompok dukungan untuk konsumen, anggota keluarga mereka, dan teman-teman mereka. Beberapa kelompok dukungan dipimpin oleh sebaya sementara yang lain mungkin dipimpin oleh seorang profesional kesehatan mental.']"
fact-19,Bagaimana saya bisa menemukan bantuan yang lebih lanjut selain dari sumber yang Anda sebutkan?,"['Ke mana Anda pergi untuk mendapatkan bantuan akan tergantung pada sifat masalah dan/atau gejala, dan apa yang paling cocok untuk Anda. Seringkali, tempat terbaik untuk memulai adalah dengan berbicara dengan seseorang yang Anda percayai tentang kekhawatiran Anda, seperti anggota keluarga, teman, rohaniwan, penyedia layanan kesehatan, atau profesional lainnya. Memiliki dukungan sosial ini penting dalam penyembuhan dari penyakit mental, dan Anda akan dapat meminta mereka untuk referensi atau rekomendasi untuk praktisi kesehatan mental yang terpercaya. Cari sumber daya kesehatan mental di daerah Anda. Kedua, ada orang dan tempat di seluruh negeri yang menyediakan layanan untuk berbicara, mendengarkan, dan membantu Anda dalam perjalanan menuju pemulihan. Ketiga, banyak orang menemukan dukungan sebaya menjadi alat yang membantu dalam pemulihan mereka. Ada berbagai organisasi yang menawarkan kelompok dukungan untuk konsumen, anggota keluarga mereka, dan teman-teman mereka. Beberapa kelompok dukungan dipimpin oleh sebaya sementara yang lain mungkin dipimpin oleh seorang profesional kesehatan mental.']"
fact-19,Apakah Anda memiliki saran tambahan tentang tempat lain di mana saya bisa mencari bantuan?,"['Ke mana Anda pergi untuk mendapatkan bantuan akan tergantung pada sifat masalah dan/atau gejala, dan apa yang paling cocok untuk Anda. Seringkali, tempat terbaik untuk memulai adalah dengan berbicara dengan seseorang yang Anda percayai tentang kekhawatiran Anda, seperti anggota keluarga, teman, rohaniwan, penyedia layanan kesehatan, atau profesional lainnya. Memiliki dukungan sosial ini penting dalam penyembuhan dari penyakit mental, dan Anda akan dapat meminta mereka untuk referensi atau rekomendasi untuk praktisi kesehatan mental yang terpercaya. Cari sumber daya kesehatan mental di daerah Anda. Kedua, ada orang dan tempat di seluruh negeri yang menyediakan layanan untuk berbicara, mendengarkan, dan membantu Anda dalam perjalanan menuju pemulihan. Ketiga, banyak orang menemukan dukungan sebaya menjadi alat yang membantu dalam pemulihan mereka. Ada berbagai organisasi yang menawarkan kelompok dukungan untuk konsumen, anggota keluarga mereka, dan teman-teman mereka. Beberapa kelompok dukungan dipimpin oleh sebaya sementara yang lain mungkin dipimpin oleh seorang profesional kesehatan mental.']"
fact-19,"Saya ingin mendapatkan bantuan untuk masalah kesehatan mental saya, tetapi saya tidak tahu ke mana harus pergi selain dari tempat yang sudah saya coba. Apakah ada saran lain?","['Ke mana Anda pergi untuk mendapatkan bantuan akan tergantung pada sifat masalah dan/atau gejala, dan apa yang paling cocok untuk Anda. Seringkali, tempat terbaik untuk memulai adalah dengan berbicara dengan seseorang yang Anda percayai tentang kekhawatiran Anda, seperti anggota keluarga, teman, rohaniwan, penyedia layanan kesehatan, atau profesional lainnya. Memiliki dukungan sosial ini penting dalam penyembuhan dari penyakit mental, dan Anda akan dapat meminta mereka untuk referensi atau rekomendasi untuk praktisi kesehatan mental yang terpercaya. Cari sumber daya kesehatan mental di daerah Anda. Kedua, ada orang dan tempat di seluruh negeri yang menyediakan layanan untuk berbicara, mendengarkan, dan membantu Anda dalam perjalanan menuju pemulihan. Ketiga, banyak orang menemukan dukungan sebaya menjadi alat yang membantu dalam pemulihan mereka. Ada berbagai organisasi yang menawarkan kelompok dukungan untuk konsumen, anggota keluarga mereka, dan teman-teman mereka. Beberapa kelompok dukungan dipimpin oleh sebaya sementara yang lain mungkin dipimpin oleh seorang profesional kesehatan mental.']"
fact-20,Apa yang harus saya ketahui sebelum memulai obat baru?,"['Sumber informasi terbaik tentang obat-obatan adalah dokter yang meresepkannya. Dia atau dia seharusnya dapat menjawab pertanyaan seperti:    \n1. Apa yang seharusnya dilakukan oleh obat ini? \n2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu kapan itu efektif? \n3. Bagaimana obat ini diminum dan selama berapa lama? Makanan, minuman, obat-obatan lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? \n4. Apa efek sampingnya dan apa yang harus dilakukan jika efek samping terjadi? \n5. Apa yang harus saya lakukan jika dosis terlewat? \n6. Apakah ada informasi tertulis yang tersedia tentang obat ini? \n7. Apakah ada obat lain yang mungkin sesuai? \n8. Jika ya, mengapa Anda lebih memilih yang Anda pilih? \n9. Bagaimana cara Anda memantau obat-obatan dan gejala apa yang menunjukkan bahwa mereka harus ditingkatkan, diturunkan, atau diganti? \n10. Semua obat harus diminum sesuai petunjuk. Kebanyakan obat psikiatri tidak berfungsi saat dikonsumsi secara tidak teratur, dan dosis ekstra dapat menyebabkan efek samping yang parah, kadang-kadang berbahaya. Banyak obat psikiatri mulai memiliki efek yang menguntungkan hanya setelah mereka telah dikonsumsi selama beberapa minggu.']"
fact-20,"Sebelum saya mulai mengonsumsi obat baru, apa yang harus saya persiapkan atau ketahui?","['Sumber informasi terbaik tentang obat-obatan adalah dokter yang meresepkannya. Dia atau dia seharusnya dapat menjawab pertanyaan seperti:    \n1. Apa yang seharusnya dilakukan oleh obat ini? \n2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu kapan itu efektif? \n3. Bagaimana obat ini diminum dan selama berapa lama? Makanan, minuman, obat-obatan lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? \n4. Apa efek sampingnya dan apa yang harus dilakukan jika efek samping terjadi? \n5. Apa yang harus saya lakukan jika dosis terlewat? \n6. Apakah ada informasi tertulis yang tersedia tentang obat ini? \n7. Apakah ada obat lain yang mungkin sesuai? \n8. Jika ya, mengapa Anda lebih memilih yang Anda pilih? \n9. Bagaimana cara Anda memantau obat-obatan dan gejala apa yang menunjukkan bahwa mereka harus ditingkatkan, diturunkan, atau diganti? \n10. Semua obat harus diminum sesuai petunjuk. Kebanyakan obat psikiatri tidak berfungsi saat dikonsumsi secara tidak teratur, dan dosis ekstra dapat menyebabkan efek samping yang parah, kadang-kadang berbahaya. Banyak obat psikiatri mulai memiliki efek yang menguntungkan hanya setelah mereka telah dikonsumsi selama beberapa minggu.']"
fact-20,"Saya ingin memulai obat baru, tetapi tidak yakin apa yang harus saya ketahui sebelumnya.","['Sumber informasi terbaik tentang obat-obatan adalah dokter yang meresepkannya. Dia atau dia seharusnya dapat menjawab pertanyaan seperti:    \n1. Apa yang seharusnya dilakukan oleh obat ini? \n2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu kapan itu efektif? \n3. Bagaimana obat ini diminum dan selama berapa lama? Makanan, minuman, obat-obatan lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? \n4. Apa efek sampingnya dan apa yang harus dilakukan jika efek samping terjadi? \n5. Apa yang harus saya lakukan jika dosis terlewat? \n6. Apakah ada informasi tertulis yang tersedia tentang obat ini? \n7. Apakah ada obat lain yang mungkin sesuai? \n8. Jika ya, mengapa Anda lebih memilih yang Anda pilih? \n9. Bagaimana cara Anda memantau obat-obatan dan gejala apa yang menunjukkan bahwa mereka harus ditingkatkan, diturunkan, atau diganti? \n10. Semua obat harus diminum sesuai petunjuk. Kebanyakan obat psikiatri tidak berfungsi saat dikonsumsi secara tidak teratur, dan dosis ekstra dapat menyebabkan efek samping yang parah, kadang-kadang berbahaya. Banyak obat psikiatri mulai memiliki efek yang menguntungkan hanya setelah mereka telah dikonsumsi selama beberapa minggu.']"
fact-20,Bagaimana saya bisa mempersiapkan diri saya sebelum memulai obat baru?,"['Sumber informasi terbaik tentang obat-obatan adalah dokter yang meresepkannya. Dia atau dia seharusnya dapat menjawab pertanyaan seperti:    \n1. Apa yang seharusnya dilakukan oleh obat ini? \n2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu kapan itu efektif? \n3. Bagaimana obat ini diminum dan selama berapa lama? Makanan, minuman, obat-obatan lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? \n4. Apa efek sampingnya dan apa yang harus dilakukan jika efek samping terjadi? \n5. Apa yang harus saya lakukan jika dosis terlewat? \n6. Apakah ada informasi tertulis yang tersedia tentang obat ini? \n7. Apakah ada obat lain yang mungkin sesuai? \n8. Jika ya, mengapa Anda lebih memilih yang Anda pilih? \n9. Bagaimana cara Anda memantau obat-obatan dan gejala apa yang menunjukkan bahwa mereka harus ditingkatkan, diturunkan, atau diganti? \n10. Semua obat harus diminum sesuai petunjuk. Kebanyakan obat psikiatri tidak berfungsi saat dikonsumsi secara tidak teratur, dan dosis ekstra dapat menyebabkan efek samping yang parah, kadang-kadang berbahaya. Banyak obat psikiatri mulai memiliki efek yang menguntungkan hanya setelah mereka telah dikonsumsi selama beberapa minggu.']"
fact-20,"Sebelum saya memulai pengobatan baru, apa saja informasi penting yang harus saya ketahui?","['Sumber informasi terbaik tentang obat-obatan adalah dokter yang meresepkannya. Dia atau dia seharusnya dapat menjawab pertanyaan seperti:    \n1. Apa yang seharusnya dilakukan oleh obat ini? \n2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu kapan itu efektif? \n3. Bagaimana obat ini diminum dan selama berapa lama? Makanan, minuman, obat-obatan lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? \n4. Apa efek sampingnya dan apa yang harus dilakukan jika efek samping terjadi? \n5. Apa yang harus saya lakukan jika dosis terlewat? \n6. Apakah ada informasi tertulis yang tersedia tentang obat ini? \n7. Apakah ada obat lain yang mungkin sesuai? \n8. Jika ya, mengapa Anda lebih memilih yang Anda pilih? \n9. Bagaimana cara Anda memantau obat-obatan dan gejala apa yang menunjukkan bahwa mereka harus ditingkatkan, diturunkan, atau diganti? \n10. Semua obat harus diminum sesuai petunjuk. Kebanyakan obat psikiatri tidak berfungsi saat dikonsumsi secara tidak teratur, dan dosis ekstra dapat menyebabkan efek samping yang parah, kadang-kadang berbahaya. Banyak obat psikiatri mulai memiliki efek yang menguntungkan hanya setelah mereka telah dikonsumsi selama beberapa minggu.']"
fact-20,"Saya ingin memastikan saya siap untuk memulai pengobatan baru, apa yang sebaiknya saya ketahui sebelumnya?","['Sumber informasi terbaik tentang obat-obatan adalah dokter yang meresepkannya. Dia atau dia seharusnya dapat menjawab pertanyaan seperti:    \n1. Apa yang seharusnya dilakukan oleh obat ini? \n2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu kapan itu efektif? \n3. Bagaimana obat ini diminum dan selama berapa lama? Makanan, minuman, obat-obatan lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? \n4. Apa efek sampingnya dan apa yang harus dilakukan jika efek samping terjadi? \n5. Apa yang harus saya lakukan jika dosis terlewat? \n6. Apakah ada informasi tertulis yang tersedia tentang obat ini? \n7. Apakah ada obat lain yang mungkin sesuai? \n8. Jika ya, mengapa Anda lebih memilih yang Anda pilih? \n9. Bagaimana cara Anda memantau obat-obatan dan gejala apa yang menunjukkan bahwa mereka harus ditingkatkan, diturunkan, atau diganti? \n10. Semua obat harus diminum sesuai petunjuk. Kebanyakan obat psikiatri tidak berfungsi saat dikonsumsi secara tidak teratur, dan dosis ekstra dapat menyebabkan efek samping yang parah, kadang-kadang berbahaya. Banyak obat psikiatri mulai memiliki efek yang menguntungkan hanya setelah mereka telah dikonsumsi selama beberapa minggu.']"
fact-20,"Sebelum saya mengambil langkah untuk memulai obat baru, apa yang seharusnya saya ketahui?","['Sumber informasi terbaik tentang obat-obatan adalah dokter yang meresepkannya. Dia atau dia seharusnya dapat menjawab pertanyaan seperti:    \n1. Apa yang seharusnya dilakukan oleh obat ini? \n2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu kapan itu efektif? \n3. Bagaimana obat ini diminum dan selama berapa lama? Makanan, minuman, obat-obatan lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? \n4. Apa efek sampingnya dan apa yang harus dilakukan jika efek samping terjadi? \n5. Apa yang harus saya lakukan jika dosis terlewat? \n6. Apakah ada informasi tertulis yang tersedia tentang obat ini? \n7. Apakah ada obat lain yang mungkin sesuai? \n8. Jika ya, mengapa Anda lebih memilih yang Anda pilih? \n9. Bagaimana cara Anda memantau obat-obatan dan gejala apa yang menunjukkan bahwa mereka harus ditingkatkan, diturunkan, atau diganti? \n10. Semua obat harus diminum sesuai petunjuk. Kebanyakan obat psikiatri tidak berfungsi saat dikonsumsi secara tidak teratur, dan dosis ekstra dapat menyebabkan efek samping yang parah, kadang-kadang berbahaya. Banyak obat psikiatri mulai memiliki efek yang menguntungkan hanya setelah mereka telah dikonsumsi selama beberapa minggu.']"
fact-20,Apakah ada persiapan khusus yang harus saya lakukan sebelum memulai pengobatan baru?,"['Sumber informasi terbaik tentang obat-obatan adalah dokter yang meresepkannya. Dia atau dia seharusnya dapat menjawab pertanyaan seperti:    \n1. Apa yang seharusnya dilakukan oleh obat ini? \n2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu kapan itu efektif? \n3. Bagaimana obat ini diminum dan selama berapa lama? Makanan, minuman, obat-obatan lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? \n4. Apa efek sampingnya dan apa yang harus dilakukan jika efek samping terjadi? \n5. Apa yang harus saya lakukan jika dosis terlewat? \n6. Apakah ada informasi tertulis yang tersedia tentang obat ini? \n7. Apakah ada obat lain yang mungkin sesuai? \n8. Jika ya, mengapa Anda lebih memilih yang Anda pilih? \n9. Bagaimana cara Anda memantau obat-obatan dan gejala apa yang menunjukkan bahwa mereka harus ditingkatkan, diturunkan, atau diganti? \n10. Semua obat harus diminum sesuai petunjuk. Kebanyakan obat psikiatri tidak berfungsi saat dikonsumsi secara tidak teratur, dan dosis ekstra dapat menyebabkan efek samping yang parah, kadang-kadang berbahaya. Banyak obat psikiatri mulai memiliki efek yang menguntungkan hanya setelah mereka telah dikonsumsi selama beberapa minggu.']"
